# lambda  	 theta 	 Rs 	 Rp 	 Ts 	 Tp
550.0 50.0 0.0477396187 0.0154922584 0.9522603813 0.9845077416
550.0 52.0 0.0537619720 0.0192974462 0.9462380280 0.9807025538
550.0 54.0 0.0610559111 0.0242545926 0.9389440889 0.9757454074
550.0 56.0 0.0698437982 0.0305757834 0.9301562018 0.9694242166
550.0 58.0 0.0803845132 0.0385140645 0.9196154868 0.9614859355
550.0 60.0 0.0929796004 0.0483721271 0.9070203996 0.9516278729
550.0 62.0 0.1079805050 0.0605127577 0.8920194950 0.9394872423
550.0 64.0 0.1257971037 0.0753714271 0.8742028963 0.9246285729
550.0 66.0 0.1469077732 0.0934714795 0.8530922268 0.9065285205
550.0 68.0 0.1718712866 0.1154425009 0.8281287134 0.8845574991
550.0 70.0 0.2013408842 0.1420425894 0.7986591158 0.8579574106
550.0 72.0 0.2360809297 0.1741854405 0.7639190703 0.8258145595
550.0 74.0 0.2769866400 0.2129733968 0.7230133600 0.7870266032
550.0 76.0 0.3251074640 0.2597379278 0.6748925360 0.7402620722
550.0 78.0 0.3816747868 0.3160894083 0.6183252132 0.6839105917
550.0 80.0 0.4481347482 0.3839786008 0.5518652518 0.6160213992
550.0 82.0 0.5261870817 0.4657729525 0.4738129183 0.5342270475
550.0 84.0 0.6178310075 0.5643517612 0.3821689925 0.4356482388
550.0 86.0 0.7254193226 0.6832255293 0.2745806774 0.3167744707
550.0 88.0 0.8517219210 0.8266865378 0.1482780790 0.1733134622
550.0 90.0 1.0000000000 1.0000000000 0.0000000000 0.0000000000
552.0 0.0 0.0256270714 0.0256270714 0.9743729286 0.9743729286
552.0 2.0 0.0256098638 0.0255369601 0.9743901362 0.9744630399
552.0 4.0 0.0255588335 0.0252680031 0.9744411665 0.9747319969
552.0 6.0 0.0254757735 0.0248243278 0.9745242265 0.9751756722
552.0 8.0 0.0253637225 0.0242127974 0.9746362775 0.9757872026
552.0 10.0 0.0252270417 0.0234429912 0.9747729583 0.9765570088
552.0 12.0 0.0250715239 0.0225271770 0.9749284761 0.9774728230
552.0 14.0 0.0249045384 0.0214802827 0.9750954616 0.9785197173
552.0 16.0 0.0247352128 0.0203198682 0.9752647872 0.9796801318
552.0 18.0 0.0245746562 0.0190661062 0.9754253438 0.9809338938
552.0 20.0 0.0244362290 0.0177417765 0.9755637710 0.9822582235
552.0 22.0 0.0243358630 0.0163722852 0.9756641370 0.9836277148
552.0 24.0 0.0242924398 0.0149857201 0.9757075602 0.9850142799
552.0 26.0 0.0243282352 0.0136129567 0.9756717648 0.9863870433
552.0 28.0 0.0244694374 0.0122878318 0.9755305626 0.9877121682
552.0 30.0 0.0247467523 0.0110474066 0.9752532477 0.9889525934
552.0 32.0 0.0251961073 0.0099323431 0.9748038927 0.9900676569
552.0 34.0 0.0258594691 0.0089874228 0.9741405309 0.9910125772
552.0 36.0 0.0267857949 0.0082622412 0.9732142051 0.9917377588
552.0 38.0 0.0280321367 0.0078121155 0.9719678633 0.9921878845
552.0 40.0 0.0296649260 0.0076992517 0.9703350740 0.9923007483
552.0 42.0 0.0317614670 0.0079942201 0.9682385330 0.9920057799
552.0 44.0 0.0344116758 0.0087777987 0.9655883242 0.9912222013
552.0 46.0 0.0377201064 0.0101432540 0.9622798936 0.9898567460
552.0 48.0 0.0418083136 0.0121991375 0.9581916864 0.9878008625
552.0 50.0 0.0468176135 0.0150726948 0.9531823865 0.9849273052
552.0 52.0 0.0529123102 0.0189139975 0.9470876898 0.9810860025
552.0 54.0 0.0602834747 0.0239009355 0.9397165253 0.9760990645
552.0 56.0 0.0691533748 0.0302452325 0.9308466252 0.9697547675
552.0 58.0 0.0797806761 0.0381996848 0.9202193239 0.9618003152
552.0 60.0 0.0924665559 0.0480668687 0.9075334441 0.9519331313
552.0 62.0 0.1075619017 0.0602096183 0.8924380983 0.9397903817
552.0 64.0 0.1254757953 0.0750636490 0.8745242047 0.9249363510
552.0 66.0 0.1466855269 0.0931527903 0.8533144731 0.9068472097
552.0 68.0 0.1717484288 0.1151074100 0.8282515712 0.8848925900
552.0 70.0 0.2013158736 0.1416867570 0.7986841264 0.8583132430
552.0 72.0 0.2361498502 0.1738061366 0.7638501498 0.8261938634
552.0 74.0 0.2771426054 0.2125700775 0.7228573946 0.7874299225
552.0 76.0 0.3253399333 0.2593129583 0.6746600667 0.7406870417
552.0 78.0 0.3819687938 0.3156489730 0.6180312062 0.6843510270
552.0 80.0 0.4484700630 0.3835338485 0.5515299370 0.6164661515
552.0 82.0 0.5265373435 0.4653414391 0.4734626565 0.5346585609
552.0 84.0 0.6181628992 0.5639592691 0.3818371008 0.4360407309
552.0 86.0 0.7256919130 0.6829083694 0.2743080870 0.3170916306
552.0 88.0 0.8518863780 0.8264944743 0.1481136220 0.1735055257
552.0 90.0 1.0000000000 1.0000000000 0.0000000000 0.0000000000
554.0 0.0 0.0241030243 0.0241030243 0.9758969757 0.9758969757
554.0 2.0 0.0240865578 0.0240158945 0.9759134422 0.9759841055
554.0 4.0 0.0240377583 0.0237558599 0.9759622417 0.9762441401
554.0 6.0 0.0239584412 0.0233269805 0.9760415588 0.9766730195
554.0 8.0 0.0238516824 0.0227360078 0.9761483176 0.9772639922
554.0 10.0 0.0237218955 0.0219923624 0.9762781045 0.9780076376
554.0 12.0 0.0235749404 0.0211081074 0.9764250596 0.9788918926
554.0 14.0 0.0234182687 0.0200979180 0.9765817313 0.9799020820
554.0 16.0 0.0232611048 0.0189790533 0.9767388952 0.9810209467
554.0 18.0 0.0231146699 0.0177713355 0.9768853301 0.9822286645
554.0 20.0 0.0229924511 0.0164971450 0.9770075489 0.9835028550
554.0 22.0 0.0229105212 0.0151814395 0.9770894788 0.9848185605
554.0 24.0 0.0228879172 0.0138518105 0.9771120828 0.9861481895
554.0 26.0 0.0229470839 0.0125385912 0.9770529161 0.9874614088
554.0 28.0 0.0231143914 0.0112750329 0.9768856086 0.9887249671
554.0 30.0 0.0234207398 0.0100975725 0.9765792602 0.9899024275
554.0 32.0 0.0239022609 0.0090462132 0.9760977391 0.9909537868
554.0 34.0 0.0246011352 0.0081650500 0.9753988648 0.9918349500
554.0 36.0 0.0255665402 0.0075029708 0.9744334598 0.9924970292
554.0 38.0 0.0268557517 0.0071145726 0.9731442483 0.9928854274
554.0 40.0 0.0285354248 0.0070613374 0.9714645752 0.9929386626
554.0 42.0 0.0306830823 0.0074131174 0.9693169177 0.9925868826
554.0 44.0 0.0333888472 0.0082499888 0.9666111528 0.9917500112
554.0 46.0 0.0367574611 0.0096645436 0.9632425389 0.9903354564
554.0 48.0 0.0409106372 0.0117646975 0.9590893628 0.9882353025
554.0 50.0 0.0459898081 0.0146771106 0.9540101919 0.9853228894
554.0 52.0 0.0521593378 0.0185513335 0.9478406622 0.9814486665
554.0 54.0 0.0596102811 0.0235648126 0.9403897189 0.9764351874
554.0 56.0 0.0685647903 0.0299289227 0.9314352097 0.9700710773
554.0 58.0 0.0792812882 0.0378962242 0.9207187118 0.9621037758
554.0 60.0 0.0920605476 0.0477691935 0.9079394524 0.9522308065
554.0 62.0 0.1072528474 0.0599107295 0.8927471526 0.9400892705
554.0 64.0 0.1252664078 0.0747568124 0.8747335922 0.9252431876
554.0 66.0 0.1465773444 0.0928317825 0.8534226556 0.9071682175
554.0 68.0 0.1717414323 0.1147668226 0.8282585677 0.8852331774
554.0 70.0 0.2014080235 0.1413223755 0.7985919765 0.8586776245
554.0 72.0 0.2363365299 0.1734154154 0.7636634701 0.8265845846
554.0 74.0 0.2774159620 0.2121527370 0.7225840380 0.7878472630
554.0 76.0 0.3256881067 0.2588717371 0.6743118933 0.7411282629
554.0 78.0 0.3823750323 0.3151905767 0.6176249677 0.6848094233
554.0 80.0 0.4489117316 0.3830701469 0.5510882684 0.6169298531
554.0 82.0 0.5269848506 0.4648909777 0.4730151494 0.5351090223
554.0 84.0 0.6185785947 0.5635491777 0.3814214053 0.4364508223
554.0 86.0 0.7260290560 0.6825767775 0.2739709440 0.3174232225
554.0 88.0 0.8520883431 0.8262935808 0.1479116569 0.1737064192
554.0 90.0 1.0000000000 1.0000000000 0.0000000000 0.0000000000
556.0 0.0 0.0226425525 0.0226425525 0.9773574475 0.9773574475
556.0 2.0 0.0226268702 0.0225583475 0.9773731298 0.9774416525
556.0 4.0 0.0225804308 0.0223070649 0.9774195692 0.9776929351
556.0 6.0 0.0225050723 0.0218926962 0.9774949277 0.9781073038
556.0 8.0 0.0224039084 0.0213218783 0.9775960916 0.9786781217
556.0 10.0 0.0222814052 0.0206038714 0.9777185948 0.9793961286
556.0 12.0 0.0221434910 0.0197505301 0.9778565090 0.9802494699
556.0 14.0 0.0219976999 0.0187762733 0.9780023001 0.9812237267
556.0 16.0 0.0218533547 0.0176980549 0.9781466453 0.9823019451
556.0 18.0 0.0217217895 0.0165353431 0.9782782105 0.9834646569
556.0 20.0 0.0216166192 0.0153101149 0.9783833808 0.9846898851
556.0 22.0 0.0215540591 0.0140468763 0.9784459409 0.9859531237
556.0 24.0 0.0215533030 0.0127727195 0.9784466970 0.9872272805
556.0 26.0 0.0216369660 0.0115174336 0.9783630340 0.9884825664
556.0 28.0 0.0218316018 0.0103136838 0.9781683982 0.9896863162
556.0 30.0 0.0221683056 0.0091972825 0.9778316944 0.9908027175
556.0 32.0 0.0226834156 0.0082075763 0.9773165844 0.9917924237
556.0 34.0 0.0234193267 0.0073879763 0.9765806733 0.9926120237
556.0 36.0 0.0244254376 0.0067866673 0.9755745624 0.9932133327
556.0 38.0 0.0257592484 0.0064575323 0.9742407516 0.9935424677
556.0 40.0 0.0274876377 0.0064613363 0.9725123623 0.9935386637
556.0 42.0 0.0296883455 0.0068672218 0.9703116545 0.9931327782
556.0 44.0 0.0324517000 0.0077545727 0.9675483000 0.9922454273
556.0 46.0 0.0358826264 0.0092153166 0.9641173736 0.9907846834
556.0 48.0 0.0401029911 0.0113567443 0.9598970089 0.9886432557
556.0 50.0 0.0452543351 0.0143049425 0.9547456649 0.9856950575
556.0 52.0 0.0515010710 0.0182089517 0.9484989290 0.9817910483
556.0 54.0 0.0590342218 0.0232457876 0.9409657782 0.9767542124
556.0 56.0 0.0680758035 0.0296264883 0.9319241965 0.9703735117
556.0 58.0 0.0788839681 0.0376033914 0.9211160319 0.9623966086
556.0 60.0 0.0917590461 0.0474788881 0.9082409539 0.9525211119
556.0 62.0 0.1070506588 0.0596159580 0.8929493412 0.9403840420
556.0 64.0 0.1251660992 0.0744508657 0.8748339008 0.9255491343
556.0 66.0 0.1465802230 0.0925084862 0.8534197770 0.9074915138
556.0 68.0 0.1718471357 0.1144208487 0.8281528643 0.8855791513
556.0 70.0 0.2016140208 0.1409496319 0.7983859792 0.8590503681
556.0 72.0 0.2366375190 0.1730135356 0.7633624810 0.8269864644
556.0 74.0 0.2778031490 0.2117216976 0.7221968510 0.7882783024
556.0 76.0 0.3261483533 0.2584146389 0.6738516467 0.7415853611
556.0 78.0 0.3828898617 0.3147146316 0.6171101383 0.6852853684
556.0 80.0 0.4494561918 0.3825879264 0.5505438082 0.6174120736
556.0 82.0 0.5275262448 0.4644219916 0.4724737552 0.5355780084
556.0 84.0 0.6190751154 0.5631218713 0.3809248846 0.4368781287
556.0 86.0 0.7264283952 0.6822310603 0.2735716048 0.3177689397
556.0 88.0 0.8523264138 0.8260840390 0.1476735862 0.1739159610
556.0 90.0 1.0000000000 1.0000000000 0.0000000000 0.0000000000
558.0 0.0 0.0212448706 0.0212448706 0.9787551294 0.9787551294
558.0 2.0 0.0212300142 0.0211635329 0.9787699858 0.9788364671
558.0 4.0 0.0211860602 0.0209208289 0.9788139398 0.9790791711
558.0 6.0 0.0211148693 0.0205206808 0.9788851307 0.9794793192
558.0 8.0 0.0210195934 0.0199696092 0.9789804066 0.9800303908
558.0 10.0 0.0209047518 0.0192767108 0.9790952482 0.9807232892
558.0 12.0 0.0207763413 0.0184536290 0.9792236587 0.9815463710
558.0 14.0 0.0206419799 0.0175145230 0.9793580201 0.9824854770
558.0 16.0 0.0205110891 0.0164760381 0.9794889109 0.9835239619
558.0 18.0 0.0203951172 0.0153572847 0.9796048828 0.9846427153
558.0 20.0 0.0203078079 0.0141798333 0.9796921921 0.9858201667
558.0 22.0 0.0202655202 0.0129677350 0.9797344798 0.9870322650
558.0 24.0 0.0202876059 0.0117475810 0.9797123941 0.9882524190
558.0 26.0 0.0203968516 0.0105486147 0.9796031484 0.9894513853
558.0 28.0 0.0206199958 0.0094029147 0.9793800042 0.9905970853
558.0 30.0 0.0209883302 0.0083456702 0.9790116698 0.9916543298
558.0 32.0 0.0215383998 0.0074155729 0.9784616002 0.9925844271
558.0 34.0 0.0223128155 0.0066553539 0.9776871845 0.9933446461
558.0 36.0 0.0233611971 0.0061124998 0.9766388029 0.9938875002
558.0 38.0 0.0247412694 0.0058401854 0.9752587306 0.9941598146
558.0 40.0 0.0265201336 0.0058984665 0.9734798664 0.9941015335
558.0 42.0 0.0287757459 0.0063557844 0.9712242541 0.9936442156
558.0 44.0 0.0315986367 0.0072908403 0.9684013633 0.9927091597
558.0 46.0 0.0350939115 0.0087949078 0.9649060885 0.9912050922
558.0 48.0 0.0393835834 0.0109746635 0.9606164166 0.9890253365
558.0 50.0 0.0446092940 0.0139556316 0.9553907060 0.9860443684
558.0 52.0 0.0509354925 0.0178863547 0.9490645075 0.9821136453
558.0 54.0 0.0585531548 0.0229434290 0.9414468452 0.9770565710
558.0 56.0 0.0676841396 0.0293375681 0.9323158604 0.9706624319
558.0 58.0 0.0785863000 0.0373208996 0.9214137000 0.9626791004
558.0 60.0 0.0915594875 0.0471957427 0.9084405125 0.9528042573
558.0 62.0 0.1069526173 0.0593251733 0.8930473827 0.9406748267
558.0 64.0 0.1251719922 0.0741457586 0.8748280078 0.9258542414
558.0 66.0 0.1466911245 0.0921829314 0.8533088755 0.9078170686
558.0 68.0 0.1720623415 0.1140695971 0.8279376585 0.8859304029
558.0 70.0 0.2019305160 0.1405687104 0.7980694840 0.8594312896
558.0 72.0 0.2370493313 0.1726007513 0.7629506687 0.8273992487
558.0 74.0 0.2783005690 0.2112772758 0.7216994310 0.7887227242
558.0 76.0 0.3267170046 0.2579420314 0.6732829954 0.7420579686
558.0 78.0 0.3835096038 0.3142215417 0.6164903962 0.6857784583
558.0 80.0 0.4500998441 0.3820876080 0.5499001559 0.6179123920
558.0 82.0 0.5281581318 0.4639348945 0.4718418682 0.5360651055
558.0 84.0 0.6196494490 0.5626777255 0.3803505510 0.4373222745
558.0 86.0 0.7268875455 0.6818715172 0.2731124545 0.3181284828
558.0 88.0 0.8525991687 0.8258660258 0.1474008313 0.1741339742
558.0 90.0 1.0000000000 1.0000000000 0.0000000000 0.0000000000
560.0 0.0 0.0199091680 0.0199091680 0.9800908320 0.9800908320
560.0 2.0 0.0198951779 0.0198306391 0.9801048221 0.9801693609
560.0 4.0 0.0198538305 0.0195963380 0.9801461695 0.9804036620
560.0 6.0 0.0197870095 0.0192101162 0.9802129905 0.9807898838
560.0 8.0 0.0196979052 0.0186783766 0.9803020948 0.9813216234
560.0 10.0 0.0195910907 0.0180100501 0.9804089093 0.9819899499
560.0 12.0 0.0194726317 0.0172165660 0.9805273683 0.9827834340
560.0 14.0 0.0193502307 0.0163118209 0.9806497693 0.9836881791
560.0 16.0 0.0192334089 0.0153121482 0.9807665911 0.9846878518
560.0 18.0 0.0191337295 0.0142362977 0.9808662705 0.9857637023
560.0 20.0 0.0190650660 0.0131054304 0.9809349340 0.9868945696
560.0 22.0 0.0190439221 0.0119431403 0.9809560779 0.9880568597
560.0 24.0 0.0190898085 0.0107755157 0.9809101915 0.9892244843
560.0 26.0 0.0192256845 0.0096312536 0.9807743155 0.9903687464
560.0 28.0 0.0194784741 0.0085418464 0.9805215259 0.9914581536
560.0 30.0 0.0198796667 0.0075418614 0.9801203333 0.9924581386
560.0 32.0 0.0204660151 0.0066693379 0.9795339849 0.9933306621
560.0 34.0 0.0212803460 0.0059663310 0.9787196540 0.9940336690
560.0 36.0 0.0223725012 0.0054796347 0.9776274988 0.9945203653
560.0 38.0 0.0238004293 0.0052617218 0.9761995707 0.9947382782
560.0 40.0 0.0256314536 0.0053719467 0.9743685464 0.9946280533
560.0 42.0 0.0279437445 0.0058780584 0.9720562555 0.9941219416
560.0 44.0 0.0308280319 0.0068580848 0.9691719681 0.9931419152
560.0 46.0 0.0343895971 0.0084026558 0.9656104029 0.9915973442
560.0 48.0 0.0387505938 0.0106178446 0.9612494062 0.9893821554
560.0 50.0 0.0440527554 0.0136286241 0.9559472446 0.9863713759
560.0 52.0 0.0504605563 0.0175830500 0.9495394437 0.9824169500
560.0 54.0 0.0581649092 0.0226573104 0.9418350908 0.9773426896
560.0 56.0 0.0673874946 0.0290618060 0.9326125054 0.9709381940
560.0 58.0 0.0783858390 0.0370484661 0.9216141610 0.9629515339
560.0 60.0 0.0914592790 0.0469195510 0.9085407210 0.9530804490
560.0 62.0 0.1069559761 0.0590382474 0.8930440239 0.9409617526
560.0 64.0 0.1252811809 0.0738414423 0.8747188191 0.9261585577
560.0 66.0 0.1469069823 0.0918551482 0.8530930177 0.9081448518
560.0 68.0 0.1723838243 0.1137131753 0.8276161757 0.8862868247
560.0 70.0 0.2023541324 0.1401797925 0.7976458676 0.8598202075
560.0 72.0 0.2375684534 0.1721773126 0.7624315466 0.8278226874
560.0 74.0 0.2789045978 0.2108197822 0.7210954022 0.7891802178
560.0 76.0 0.3273903663 0.2574542750 0.6726096337 0.7425457250
560.0 78.0 0.3842305546 0.3137117028 0.6157694454 0.6862882972
560.0 80.0 0.4508390639 0.3815696039 0.5491609361 0.6184303961
560.0 82.0 0.5288770926 0.4634300910 0.4711229074 0.5365699090
560.0 84.0 0.6202985602 0.5622171072 0.3797014398 0.4377828928
560.0 86.0 0.7274041021 0.6814984402 0.2725958979 0.3185015598
560.0 88.0 0.8529051734 0.8256397136 0.1470948266 0.1743602864
560.0 90.0 1.0000000000 1.0000000000 0.0000000000 0.0000000000
562.0 0.0 0.0186622572 0.0186622572 0.9813377428 0.9813377428
562.0 2.0 0.0186491707 0.0185864136 0.9813508293 0.9814135864
562.0 4.0 0.0186105419 0.0183601449 0.9813894581 0.9816398551
562.0 6.0 0.0185482777 0.0179872324 0.9814517223 0.9820127676
562.0 8.0 0.0184656069 0.0174739613 0.9815343931 0.9825260387
562.0 10.0 0.0183671569 0.0168290974 0.9816328431 0.9831709026
562.0 12.0 0.0182590630 0.0160638574 0.9817409370 0.9839361426
562.0 14.0 0.0181491126 0.0151918768 0.9818508874 0.9848081232
562.0 16.0 0.0180469276 0.0142291800 0.9819530724 0.9857708200
562.0 18.0 0.0179641865 0.0131941595 0.9820358135 0.9868058405
562.0 20.0 0.0179148938 0.0121075719 0.9820851062 0.9878924281
562.0 22.0 0.0179156987 0.0109925606 0.9820843013 0.9890074394
562.0 24.0 0.0179862718 0.0098747191 0.9820137282 0.9901252809
562.0 26.0 0.0181497461 0.0087822081 0.9818502539 0.9912177919
562.0 28.0 0.0184332322 0.0077459456 0.9815667678 0.9922540544
562.0 30.0 0.0188684177 0.0067998912 0.9811315823 0.9932001088
562.0 32.0 0.0194922637 0.0059814484 0.9805077363 0.9940185516
562.0 34.0 0.0203478137 0.0053320146 0.9796521863 0.9946679854
562.0 36.0 0.0214851311 0.0048977112 0.9785148689 0.9951022888
562.0 38.0 0.0229623882 0.0047303319 0.9770376118 0.9952696681
562.0 40.0 0.0248471291 0.0048885531 0.9751528709 0.9951114469
562.0 42.0 0.0272177366 0.0054394567 0.9727822634 0.9945605433
562.0 44.0 0.0301651366 0.0064604235 0.9698348634 0.9935395765
562.0 46.0 0.0337947815 0.0080414662 0.9662052185 0.9919585338
562.0 48.0 0.0382289592 0.0102880812 0.9617710408 0.9897119188
562.0 50.0 0.0436094851 0.0133247163 0.9563905149 0.9866752837
562.0 52.0 0.0501008461 0.0172989661 0.9498991539 0.9827010339
562.0 54.0 0.0578938745 0.0223866347 0.9421061255 0.9776133653
562.0 56.0 0.0672100497 0.0287978328 0.9327899503 0.9712021672
562.0 58.0 0.0783065414 0.0367843129 0.9216934586 0.9632156871
562.0 60.0 0.0914821310 0.0466482956 0.9085178690 0.9533517044
562.0 62.0 0.1070841744 0.0587530963 0.8929158256 0.9412469037
562.0 64.0 0.1255168017 0.0735359383 0.8744831983 0.9264640617
562.0 66.0 0.1472505883 0.0915234297 0.8527494117 0.9084765703
562.0 68.0 0.1728339779 0.1133503018 0.8271660221 0.8866496982
562.0 70.0 0.2029067947 0.1397821569 0.7970932053 0.8602178431
562.0 72.0 0.2382162471 0.1717431651 0.7617837529 0.8282568349
562.0 74.0 0.2796359086 0.2103498972 0.7203640914 0.7896501028
562.0 76.0 0.3281882542 0.2569528018 0.6718117458 0.7430471982
562.0 78.0 0.3850714451 0.3131872515 0.6149285549 0.6868127485
562.0 80.0 0.4516911884 0.3810366287 0.5483088116 0.6189633713
562.0 82.0 0.5296986508 0.4629106525 0.4703013492 0.5370893475
562.0 84.0 0.6210355862 0.5617431147 0.3789644138 0.4382568853
562.0 86.0 0.7279880326 0.6811145051 0.2720119674 0.3188854949
562.0 88.0 0.8532501510 0.8254067833 0.1467498490 0.1745932167
562.0 90.0 1.0000000000 1.0000000000 0.0000000000 0.0000000000
564.0 0.0 0.0174732025 0.0174732025 0.9825267975 0.9825267975
564.0 2.0 0.0174610558 0.0173999865 0.9825389442 0.9826000135
564.0 4.0 0.0174252540 0.0171815770 0.9825747460 0.9828184230
564.0 6.0 0.0173677276 0.0168216841 0.9826322724 0.9831783159
564.0 8.0 0.0172917442 0.0163264742 0.9827082558 0.9836735258
564.0 10.0 0.0172019856 0.0157045463 0.9827980144 0.9842954537
564.0 12.0 0.0171046569 0.0149669022 0.9828953431 0.9850330978
564.0 14.0 0.0170076313 0.0141269143 0.9829923687 0.9858730857
564.0 16.0 0.0169206312 0.0132002957 0.9830793688 0.9867997043
564.0 18.0 0.0168554517 0.0122050795 0.9831445483 0.9877949205
564.0 20.0 0.0168262284 0.0111616163 0.9831737716 0.9888383837
564.0 22.0 0.0168497567 0.0100925975 0.9831502433 0.9899074025
564.0 24.0 0.0169458677 0.0090231214 0.9830541323 0.9909768786
564.0 26.0 0.0171378684 0.0079808126 0.9828621316 0.9920191874
564.0 28.0 0.0174530567 0.0069960162 0.9825469433 0.9930039838
564.0 30.0 0.0179233185 0.0061020861 0.9820766815 0.9938979139
564.0 32.0 0.0185858236 0.0053357938 0.9814141764 0.9946642062
564.0 34.0 0.0194838316 0.0047378834 0.9805161684 0.9952621166
564.0 36.0 0.0206676273 0.0043538098 0.9793323727 0.9956461902
564.0 38.0 0.0221956054 0.0042346943 0.9778043946 0.9957653057
564.0 40.0 0.0241355292 0.0044385435 0.9758644708 0.9955614565
564.0 42.0 0.0265659910 0.0050317805 0.9734340090 0.9949682195
564.0 44.0 0.0295781096 0.0060911485 0.9704218904 0.9939088515
564.0 46.0 0.0332775030 0.0077060526 0.9667224970 0.9922939474
564.0 48.0 0.0377865863 0.0099814228 0.9622134137 0.9900185772
564.0 50.0 0.0432472483 0.0130411918 0.9567527517 0.9869588082
564.0 52.0 0.0498239761 0.0170325029 0.9501760239 0.9829674971
564.0 54.0 0.0577075060 0.0221307867 0.9422924940 0.9778692133
564.0 56.0 0.0671190960 0.0285458739 0.9328809040 0.9714541261
564.0 58.0 0.0783155329 0.0365293502 0.9216844671 0.9634706498
564.0 60.0 0.0915950093 0.0463834075 0.9084049907 0.9536165925
564.0 62.0 0.1073040320 0.0584715022 0.8926959680 0.9415284978
